Hex_ID,CitCtr_PT,CitCtr_Cy,CitCtr_Wa,CitCtr_Ca,DisCtr_PT,DisCtr_Cy,DisCtr_Wa,DisCtr_Ca,Em500_PT,Em500_Cy,Em500_Wa,Em500_Ca,Em5000_PT,Em5000_Cy,Em5000_Wa,Em5000_Ca,FurEd_PT,FurEd_Cy,FurEd_Wa,FurEd_Ca,GP_PT,GP_Cy,GP_Wa,GP_Ca,Hos_PT,Hos_Cy,Hos_Wa,Hos_Ca,MajCtr_PT,MajCtr_Cy,MajCtr_Wa,MajCtr_Ca,PriSch_PT,PriSch_Cy,PriSch_Wa,PriSch_Ca,SecSch_PT,SecSch_Cy,SecSch_Wa,SecSch_Ca,StrEmp_PT,StrEmp_Cy,StrEmp_Wa,StrEmp_Ca
SG00719,0.0,0.0,0.0,11.483527136462005,0.0,0.0,0.0,36.50564149919931,0.0,0.0,0.0,35.66433734006802,0.0,0.0,0.0,18.975198892872417,0.0,0.0,0.0,4.947503110911269,0.0,0.0,0.0,5.515992094383444,0.0,0.0,0.0,0.43126033136993847,0.0,0.0,0.0,4.655702897151743,0.0,0.0,0.0,34.50564897670432,0.0,0.0,0.0,22.621456813522098,0.0,0.0,0.0,36.381034533970606
WI00894,0.0,0.0,0.0,11.153187668556106,0.0,0.0,0.0,35.47146076614081,0.0,0.0,0.0,33.59687037767242,0.0,0.0,0.0,18.487219108754896,0.0,0.0,0.0,4.730356728782667,0.0,0.0,0.0,5.088089600655354,0.0,0.0,0.0,0.4232748806276512,0.0,0.0,0.0,4.5426931314259225,0.0,0.0,0.0,33.202096084312814,0.0,0.0,0.0,21.680395008774852,0.0,0.0,0.0,35.53635329085377
WI00830,0.0,0.0,0.0,10.514164225879316,0.0,0.0,0.0,32.51800595506396,0.0,0.0,0.0,29.874079164606545,0.0,0.0,0.0,17.404744551502723,0.0,0.0,0.0,4.494529055459726,0.0,0.0,0.0,4.558107370417263,0.0,0.0,0.0,0.39858873442628,0.0,0.0,0.0,4.270591229549736,0.0,0.0,0.0,31.150713104108597,0.0,0.0,0.0,20.19348605333142,0.0,0.0,0.0,30.663138965457446
SG00649,0.0,0.0,0.0,11.024102676819085,0.0,0.0,0.0,34.87902279393636,0.0,0.0,0.0,32.866476516872105,0.0,0.0,0.0,18.364465112464483,0.0,0.0,0.0,4.7650342366824505,0.0,0.0,0.0,4.93212805287672,0.0,0.0,0.0,0.41876407834531504,0.0,0.0,0.0,4.480882516819852,0.0,0.0,0.0,35.08687288159045,0.0,0.0,0.0,21.695526713568785,0.0,0.0,0.0,33.403594427037056
SG00619,0.0,0.0,0.0,10.699195055880732,0.0,0.0,0.0,37.345559537030994,0.0,0.0,0.0,34.57315670295708,0.0,0.0,0.0,18.08506206275087,0.0,0.0,0.0,4.597292744367802,0.0,0.0,0.0,4.957491016939838,0.0,0.0,0.0,0.40876770509221,0.0,0.0,0.0,4.387026989469466,0.0,0.0,0.0,39.61891460141253,0.0,0.0,0.0,21.95236302456743,0.0,0.0,0.0,37.53116816587286
SG00581,0.0,0.0,0.0,10.69817598826691,0.0,0.0,0.0,37.52114958692483,0.0,0.0,0.0,35.214340604777384,0.0,0.0,0.0,18.16914731166078,0.0,0.0,0.0,4.68371174070177,0.0,0.0,0.0,5.109170703416796,0.0,0.0,0.0,0.4087269354771912,0.0,0.0,0.0,4.386599787682721,0.0,0.0,0.0,43.69917978951404,0.0,0.0,0.0,22.425292336205917,0.0,0.0,0.0,37.523084707212185
SG00542,0.0,0.0,0.0,9.721699885870212,0.0,0.0,0.0,34.53431654636854,0.0,0.0,0.0,29.482464543159175,0.0,0.0,0.0,16.48332557504784,0.0,0.0,0.0,4.15678643516452,0.0,0.0,0.0,4.398214279806695,0.0,0.0,0.0,0.3711828348156349,0.0,0.0,0.0,4.0294262823278455,0.0,31.363611480790745,0.9404823452677712,34.59802453583063,0.0,0.0,0.0,19.859562729469086,0.0,0.0,0.0,35.30480632386088
SG00502,0.0,0.0,0.0,10.280495131455782,0.0,0.0,0.0,38.716147986083755,0.0,0.0,0.0,33.81598164639997,0.0,0.0,0.0,17.581684689199943,0.0,0.0,0.0,4.456491920810299,0.0,0.0,0.0,5.01876612711735,0.0,0.0,0.0,0.3935279581488875,0.0,0.0,0.0,4.269182309897429,0.0,49.026830823971366,1.7061910300832033,42.52576634023963,0.0,0.0,0.0,22.096976970284775,0.0,0.0,0.0,40.490049055050314
SG00462,0.0,0.0,0.0,9.030523677858492,0.0,0.0,0.0,31.35294035360704,0.0,0.0,0.0,27.671942407297845,0.0,0.0,0.0,15.422730343756523,0.0,0.0,0.0,4.047842704097925,0.0,0.0,0.0,4.221898542677243,0.0,0.0,0.0,0.3437003985180891,0.0,0.0,0.0,3.734031719844713,0.0,43.63108056407343,1.4605301232588936,33.933790341822466,0.0,0.0,0.0,18.909436104246527,0.0,0.0,0.0,29.921955993962307
SG00421,0.0,0.0,0.0,9.181507580584796,0.0,0.0,0.0,32.78346307579085,0.0,0.0,0.0,30.14763465757827,0.0,0.0,0.0,15.758837514805592,0.0,0.0,0.0,4.151749292887483,0.0,0.0,0.0,4.450345469457639,0.0,0.0,0.0,0.42941203731807187,0.0,0.0,0.0,4.467671668527452,0.0,34.902654562848696,1.0845772877110489,37.85709115799968,0.0,0.0,0.0,19.70440613824128,0.0,0.0,0.0,31.602258763898778
SG00380,0.0,0.0,0.0,8.381536455251936,0.0,0.0,0.0,28.60977269437845,0.0,0.0,0.0,26.884837519301936,0.0,0.0,0.0,14.291434446020663,0.0,0.0,0.0,3.7889814736296907,0.0,0.0,0.0,3.8889670553378224,0.0,0.0,0.0,0.3964111623335978,0.0,0.0,0.0,4.115379203405626,0.0,0.0,0.0,31.380920394954085,0.0,0.0,0.0,17.559055900971785,0.0,0.0,0.0,27.08091973898439
SG00340,0.0,0.0,0.0,9.287221575161322,0.0,0.0,0.0,34.57008547604995,0.0,0.0,0.0,34.204000339710014,0.0,0.0,0.0,15.886298810576472,0.0,0.0,0.0,4.125659049542186,0.0,0.0,0.0,4.681987691854311,0.0,0.0,0.0,0.4388149455836912,0.0,0.0,0.0,4.559207082759544,0.0,0.0,0.0,43.7124817355005,0.0,0.0,0.0,20.35698370370002,0.0,0.0,0.0,34.542656896395506
SG00300,0.0,0.0,0.0,8.980417780839424,0.0,0.0,0.0,32.40466252130838,0.0,0.0,0.0,31.406852309990306,0.0,0.0,0.0,15.28057522554199,0.0,0.0,0.0,3.9605553144980483,0.0,0.0,0.0,4.355125873836297,0.0,0.0,0.0,0.424533346043132,0.0,0.0,0.0,4.410015740352675,0.0,0.0,0.0,38.12039523713355,0.0,0.0,0.0,19.17123161475034,0.0,0.0,0.0,31.906171117105448
SG00262,0.0,0.0,0.0,9.323773138848235,0.0,0.0,0.0,35.60225316651284,0.0,0.0,0.0,35.74262784105047,0.0,0.0,0.0,15.946819327359165,0.0,0.0,0.0,4.093948163076258,0.0,0.0,0.0,4.863493114858015,0.0,0.0,0.0,0.5235127512456058,0.0,0.0,0.0,4.613282231770923,0.0,0.0,0.0,45.86497600749321,0.0,0.0,0.0,20.772605635599362,0.0,0.0,0.0,35.03387698918105
SG00225,0.0,0.0,0.0,8.900785089949588,28.78240638333153,0.0,0.0,34.184443577589704,42.29733390965424,0.0,0.0,36.266816048774196,0.0,0.0,0.0,15.272971209294807,0.0,0.0,0.0,3.93948955371959,6.847154189905812,0.0,0.0,4.721916693822904,0.0,0.0,0.0,0.509612399796361,0.0,0.0,0.0,4.446767094674401,124.88127187507317,106.31038628319932,4.788691083801092,45.937250277445244,17.468885609100834,0.0,0.0,20.336208777716994,33.80891689230583,0.0,0.0,33.75499733138683
SD00831,0.0,0.0,0.0,8.710939076634718,0.0,0.0,0.0,33.71304299457165,0.0,0.0,0.0,36.17611212279688,0.0,0.0,0.0,14.924986324706813,0.0,0.0,0.0,3.8502139511724898,0.0,0.0,0.0,4.751691125786478,0.0,0.0,0.0,0.5005065293713624,0.0,0.0,0.0,4.358105297011416,0.0,0.0,0.0,43.71795659643902,0.0,0.0,0.0,20.179511440904918,0.0,0.0,0.0,32.091152538054935
SD00825,0.0,0.0,0.0,8.325743260775434,0.0,0.0,0.0,32.959782527569935,0.0,0.0,0.0,35.48915888736805,0.0,0.0,0.0,14.447434259362854,0.0,0.0,0.0,3.7061556458655867,0.0,0.0,0.0,4.665409383314238,0.0,0.0,0.0,0.4918572596151365,0.0,0.0,0.0,4.884073549962832,0.0,0.0,0.0,42.111072715462946,0.0,0.0,0.0,19.843775020469607,0.0,0.0,0.0,29.717989937610596
SD00814,0.0,0.0,0.0,7.393543584650418,0.0,0.0,0.0,28.685288288279757,0.0,0.0,0.0,29.389243879178608,0.0,0.0,0.0,12.93785273044039,0.0,0.0,0.0,3.3157983385607235,0.0,0.0,0.0,4.149622412826713,0.0,0.0,0.0,0.448653439702973,0.0,0.0,0.0,3.8255978349240327,0.0,0.0,0.0,31.25117596762743,0.0,0.0,0.0,17.323637463411377,0.0,0.0,0.0,23.381134092509104
SD00802,0.0,0.0,0.0,7.8380043080221755,0.0,0.0,0.0,32.80233721362726,0.0,0.0,0.0,35.91303175752083,0.0,0.0,0.0,13.863088169136589,0.0,0.0,0.0,3.980743498972454,0.0,0.0,0.0,4.906661758248086,0.0,0.0,0.0,0.4755989307811125,0.0,0.0,0.0,4.738049185666337,0.0,0.0,0.0,39.56143225438056,0.0,0.0,0.0,19.471381606031034,0.0,0.0,0.0,26.769474371719905
SD00791,0.0,0.0,0.0,7.468043703256735,0.0,0.0,0.0,30.213922290628986,0.0,0.0,0.0,32.48723540127189,0.0,0.0,0.0,13.182105386810326,0.0,0.0,0.0,3.3547834023471754,0.0,0.0,0.0,4.518855406247196,0.0,0.0,0.0,0.4522213646194868,0.0,0.0,0.0,3.894775940043576,0.0,0.0,0.0,34.405992555861026,0.0,0.0,0.0,18.084898331320694,0.0,0.0,0.0,25.045026245894153
SD00780,0.0,0.0,0.0,7.038845308102544,0.0,0.0,0.0,29.956241067071648,0.0,0.0,0.0,31.253741572216693,0.0,0.0,0.0,12.770859275852764,0.0,0.0,0.0,3.118030576790229,0.0,0.0,0.0,4.828095366684788,0.0,0.0,0.0,0.43665871070777507,0.0,0.0,0.0,3.7433241075935912,0.0,0.0,0.0,32.51636267497925,0.0,0.0,0.0,18.02624734859031,0.0,0.0,0.0,23.943305828568015
CW01998,0.0,0.0,0.0,7.2803422632700965,0.0,0.0,0.0,33.51453971746355,0.0,0.0,0.0,35.129284514101705,0.0,0.0,0.0,13.41951514437057,0.0,0.0,0.0,4.124894653798491,0.0,0.0,0.0,5.633230590947568,0.0,0.0,0.0,0.4521341424537659,0.0,0.0,0.0,4.552886317080542,0.0,0.0,0.0,37.28902534272997,0.0,0.0,0.0,19.867560459078117,0.0,0.0,0.0,26.448648685921047
MD00188,0.0,0.0,0.0,9.317251912981527,166.86316020667698,0.0,0.0,39.333448835731794,244.36722157465465,0.0,0.0,46.27327311105311,0.0,0.0,0.0,16.398459790903956,0.0,0.0,0.0,3.3463519282445486,30.70988271068529,0.0,0.0,7.137215688335104,0.0,0.0,0.0,0.3464984975970974,0.0,0.0,0.0,3.1336195179208803,354.699477637119,275.3540868252037,17.03352749334592,57.083247074584435,151.13769166236568,0.0,0.0,31.768874604105395,0.0,0.0,0.0,14.957183292559959
MD00144,48.03109811159584,0.0,0.0,9.636831379598709,323.2487012762188,0.0,0.0,42.343881750649416,427.68165319335674,0.0,0.0,52.245420345000966,17.25904396938217,0.0,0.0,17.82364332094441,16.976995289492752,0.0,0.0,3.4796106079217326,57.55573216415009,0.0,0.0,8.049879206851891,0.0,0.0,0.0,0.3586253516862365,25.246341550941004,0.0,0.0,3.256559725348592,810.3610517461468,2010.0,261.20005149664473,80.78997280229957,210.87914389582804,0.0,0.0,35.003266685301455,0.0,0.0,0.0,15.445616849302025
MD00103,49.3426507859004,0.0,0.0,9.821063298622477,330.32905585699393,0.0,0.0,42.45629246437864,462.10780394888616,0.0,0.0,50.37814993136699,34.27292937031841,0.0,0.0,18.009984262258893,17.450320540885812,0.0,0.0,3.5415932515632536,57.95699058151805,0.0,0.0,7.4597103312788136,0.0,0.0,0.0,0.3656148945937082,25.971546629311177,0.0,0.0,3.3279790485123235,625.7019692049995,384.6021329809924,26.59488672513856,71.18996601697685,207.97421555039907,0.0,0.0,33.927213921571706,0.0,0.0,0.0,15.725066494924803
MD00067,0.0,0.0,0.0,9.992741610666263,0.0,0.0,0.0,42.48677180272138,0.0,0.0,0.0,46.95161537332548,0.0,0.0,0.0,18.000662838924356,0.0,0.0,0.0,3.605087510675661,0.0,0.0,0.0,7.09378839573087,0.0,0.0,0.0,0.3686136715371109,0.0,0.0,0.0,3.406567798413232,0.0,0.0,0.0,57.93139134340275,0.0,0.0,0.0,32.30885950999799,0.0,0.0,0.0,15.880569745493657
MD00040,0.0,0.0,0.0,10.037605097753962,0.0,0.0,0.0,42.75128211982547,0.0,0.0,0.0,47.08855371871493,0.0,0.0,0.0,18.27069978644753,0.0,0.0,0.0,3.639771511393382,0.0,0.0,0.0,7.18633171243122,0.0,0.0,0.0,0.3702673026436296,0.0,0.0,0.0,3.42423167867216,0.0,48.39820168832288,1.6770841725047971,54.645933889447655,0.0,0.0,0.0,32.276424966749445,0.0,0.0,0.0,15.94660354618665
MD00025,0.0,0.0,0.0,10.487432682987432,0.0,0.0,0.0,45.81792436009283,0.0,0.0,0.0,51.00750268639868,0.0,0.0,0.0,19.334843899282482,0.0,0.0,0.0,3.8157508232352555,0.0,0.0,0.0,7.601129190419382,0.0,0.0,0.0,0.38681103336172296,0.0,0.0,0.0,4.246618807139027,0.0,0.0,0.0,55.50105641881667,0.0,0.0,0.0,33.41899106191313,0.0,0.0,0.0,16.602513365371564
MD00011,0.0,0.0,0.0,10.695968513915865,0.0,0.0,0.0,48.048397245046026,0.0,0.0,0.0,56.15331121659449,0.0,0.0,0.0,20.05279647655416,0.0,0.0,0.0,3.907540045970507,0.0,0.0,0.0,8.096388248407544,0.0,0.0,0.0,0.3944555865332485,0.0,0.0,0.0,4.3368943820117405,0.0,0.0,0.0,59.80922058246003,0.0,0.0,0.0,35.0895853855814,0.0,0.0,0.0,16.913431278344206
MD00002,0.0,0.0,0.0,11.241060157155434,0.0,0.0,0.0,50.38597436379239,0.0,0.0,0.0,53.052291017856035,0.0,0.0,0.0,19.95456674718394,0.0,0.0,0.0,4.1050063934409335,0.0,0.0,0.0,8.14800943898313,0.0,0.0,0.0,0.4138758328158549,0.0,0.0,0.0,4.591341471669461,0.0,0.0,0.0,56.814577844774234,0.0,0.0,0.0,30.88508837707602,0.0,0.0,0.0,17.73168717853245
WI02605,47.22546155457138,13.378479161272757,0.0,11.565756962057804,239.20022108246036,160.9361694361438,1.764518242620135,53.625282031501186,357.4560067296492,281.63648931262736,4.18739307660125,57.85919944908266,101.03196944613018,29.75325727463396,0.0,20.75252400550606,16.270643514728675,4.704730457412635,0.0,4.245861497689875,52.792108567148304,44.25329852383733,0.7513656018089663,8.996979680401225,0.0,0.0,0.0,0.42758167724088336,25.09632671096932,7.0089901893685935,0.0,4.75347138149437,452.18039895182227,542.1521434884022,21.256574890304652,65.19144686225805,99.19825037004519,54.010770968527005,0.7873889418494237,31.96530347840361,0.0,0.0,0.0,18.2843310775588
WI02525,0.0,15.914326306246277,0.0,10.43257422424212,52.821220359523025,229.91520970253023,2.159048519079603,47.11695389709378,165.96223738198296,336.97027580100666,6.257366503902674,52.95638913933697,43.00486219000821,33.263079879638184,0.0,18.74539764594671,0.0,5.604428955369041,0.0,3.8821263905117567,23.170069108693223,50.90878315024253,0.9337508304513501,7.974191926699692,0.0,0.7702833110622623,0.0,0.386395302021999,0.0,8.3847523587487,0.0,3.6119783130839744,240.73177855192878,361.5155133800742,7.273748743838202,52.48703620404997,69.81474703787039,73.13924995195343,0.9248268256927044,29.238971198973065,0.0,0.0,0.0,16.795926033614165
WI02443,87.20481277858406,0.0,0.0,12.812838553046488,760.9457397059034,83.96728979163653,2.181053699530013,62.81395138974376,560.2517036535039,199.38222813755223,2.837439263996552,61.8273933112134,151.2987197523668,12.02512259573322,0.0,22.251793679734053,27.459921001262405,0.0,0.0,4.726283198615158,111.35490143134948,77.40906674801857,3.7957336398770054,10.704053973695203,2.988458788164511,0.0,0.0,0.4732133658614148,45.83549140075833,0.0,0.0,5.3314764308275695,619.0978475125921,567.7616478148956,25.529137847073933,59.2736529963647,190.76179261641215,62.580400035213955,1.3101127109760649,32.33592201476161,22.821386383348543,0.0,0.0,20.107024038158876
WI02359,72.3663564579513,0.0,0.0,12.69893887931892,660.1382220523031,89.32648701407653,2.376226343392224,62.9058415857294,508.3401030369438,203.54338202482663,2.736079968749621,62.94665873750732,130.9427574780768,12.23921611879971,0.0,22.171482452400895,23.165346888071507,0.0,0.0,4.700170708056385,110.72186440627125,196.78186362076787,16.175489177785852,13.017843015630248,2.668695164722143,0.0,0.0,0.4692132071537846,37.811357642784365,0.0,0.0,5.279134667088334,616.3799491650734,1069.6941570686242,76.8899159378908,71.05811242671017,182.30712553011804,66.00693323661055,1.4186565879921893,32.8456694390412,19.990861789114117,0.0,0.0,20.116662379895764
WI02275,0.0,0.0,0.0,12.061985056625426,0.0,0.0,0.0,58.473607328992244,0.0,0.0,0.0,58.5976933372147,0.0,0.0,0.0,21.016922041723138,0.0,0.0,0.0,4.492499432704191,0.0,0.0,0.0,10.01336174297282,0.0,0.0,0.0,0.4466361714404353,0.0,0.0,0.0,4.98860257191804,0.0,0.0,0.0,56.774816382725405,0.0,0.0,0.0,32.17366993799269,0.0,0.0,0.0,19.69685497878847
WI02193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI02115,0.0,0.0,0.0,13.223569239362208,0.0,0.0,0.0,66.39775131558774,0.0,0.0,0.0,60.39260705711562,0.0,0.0,0.0,21.985995534634963,0.0,0.0,0.0,4.9131658307335515,0.0,0.0,0.0,9.329311265061857,0.0,0.0,0.0,0.496350433803261,0.0,0.0,0.0,5.391007494115913,0.0,0.0,0.0,55.32012288046332,0.0,0.0,0.0,30.81936599901033,0.0,0.0,0.0,22.40966862139115
WI02037,0.0,0.0,0.0,12.817093780126394,0.0,0.0,0.0,61.73995176341617,0.0,0.0,0.0,53.865900753336234,0.0,0.0,0.0,21.2413168176232,0.0,0.0,0.0,4.829096001079676,0.0,0.0,0.0,8.520803013780862,0.0,0.0,0.0,0.481614911422403,0.0,0.0,0.0,5.218390915245248,0.0,0.0,0.0,50.800983602912936,0.0,0.0,0.0,28.891868102720515,0.0,0.0,0.0,21.804393176764304
WI01961,0.0,0.0,0.0,12.93498736011339,0.0,0.0,0.0,60.635113667156084,0.0,0.0,0.0,44.833700104084826,0.0,0.0,0.0,20.73377606161555,0.0,0.0,0.0,4.828445886115989,0.0,0.0,0.0,7.630823843648608,0.0,0.0,0.0,0.4859028404733839,0.0,0.0,0.0,5.268428613929274,0.0,0.0,0.0,45.58150756538982,0.0,0.0,0.0,25.430571118614466,0.0,0.0,0.0,21.981246285785872
WI01887,0.0,0.0,0.0,14.284474900234803,0.0,0.0,0.0,73.43465213661364,0.0,0.0,0.0,52.50638744301262,0.0,0.0,0.0,22.829196176624645,0.0,0.0,0.0,5.339711116042329,0.0,0.0,0.0,9.204620177994125,0.0,0.0,0.0,0.5341212782604672,0.0,0.0,0.0,5.842569403773561,0.0,0.0,0.0,57.07076404165992,0.0,0.0,0.0,28.127509322134262,0.0,0.0,0.0,23.92937982018153
WI01813,87.31237342481313,39.90879894580745,0.0,13.228450144699936,825.6226937580788,533.1430922404749,6.329634231942682,62.88745659664078,528.6486915265725,300.8749208929969,1.1402773608398522,46.14965944025868,115.88997507784529,64.3534069045537,0.0,21.062676826210257,42.05140522894926,14.191499418432787,0.0,5.024887137387195,86.16859520593904,62.011453078211616,0.7384504692202802,7.921225572547935,3.1651110127852173,1.829211238837277,0.0,0.4965265328627614,45.31957736183371,21.95266928780804,0.0,5.393081824008222,539.3973685464566,533.4992161490994,14.005425703783455,48.21571277063668,163.91494474046755,73.54962522887678,0.0,25.641593788914427,19.43165094371911,0.0,0.0,22.416859749104145
BA00067,0.0,0.0,0.0,14.68472822136645,0.0,0.0,1.5201461499860944,77.53683973663443,0.0,0.0,0.0,59.051091330269514,0.0,0.0,0.0,23.259483034213833,0.0,0.0,0.0,5.6483658536257,0.0,0.0,0.1819619910023655,10.177196062096334,0.0,0.0,0.0,0.5475755709045791,0.0,0.0,0.0,6.009950915124293,0.0,0.0,3.120731534828839,59.50904874739266,0.0,0.0,0.0,28.427521930801305,0.0,0.0,0.0,24.62566181243635
BA00042,0.0,0.0,0.0,13.91732254429977,0.0,0.0,0.0,69.54104379601748,0.0,0.0,0.0,53.62782163167652,0.0,0.0,0.0,22.108727100689567,0.0,0.0,0.0,5.36302477149204,0.0,0.0,0.0,9.130311913960048,0.0,0.0,0.0,0.5206767600909482,0.0,0.0,0.0,5.683046923014988,0.0,0.0,0.0,53.65688078222126,0.0,0.0,0.0,27.04759175735219,0.0,0.0,0.0,24.136432464997466
WI01594,0.0,0.0,0.0,13.024702032064935,0.0,0.0,0.0,56.40375394217095,0.0,0.0,0.0,48.41694441544748,0.0,0.0,0.0,20.906815431177236,0.0,0.0,0.0,4.989485585861865,0.0,0.0,0.0,8.199003567333659,0.0,0.0,0.0,0.4909805594204235,0.0,0.0,0.0,5.326748290160101,0.0,0.0,0.0,48.34306402893354,0.0,0.0,0.0,25.05897567178464,0.0,0.0,0.0,26.777720372562936
WI01518,0.0,0.0,0.0,12.779493145197266,0.0,0.0,0.0,54.255520369139504,0.0,0.0,0.0,44.070713811943335,0.0,0.0,0.0,20.38404860158437,0.0,0.0,0.0,4.838356381708369,0.0,0.0,0.0,7.665789923988883,0.0,0.0,0.0,0.48194583618842657,0.0,0.0,0.0,5.222715697231589,0.0,0.0,0.0,44.602755688807896,0.0,0.0,0.0,23.953832184526007,0.0,0.0,0.0,26.158829347010766
WI01441,0.0,0.0,0.0,13.14410978324441,0.0,0.0,0.0,55.574376253199475,0.0,0.0,0.0,43.808411739238885,0.0,0.0,0.0,20.87738211375667,0.0,0.0,0.0,4.937155083009175,0.0,4.246772111283772,0.0,8.021660262278553,0.0,0.0,0.0,0.4938668159514375,0.0,0.0,0.0,5.3638218506520925,0.0,33.804389428181565,1.065452134920757,46.52953032501402,0.0,0.0,0.0,24.521840283733585,0.0,0.0,0.0,28.06089562826469
WI01364,0.0,0.0,0.0,11.879953370377365,0.0,0.0,0.0,42.94095943757246,0.0,0.0,0.0,34.620880821096314,0.0,0.0,0.0,18.937712183730167,0.0,0.0,0.0,4.531185110012522,6.8663658619545505,5.86363295963481,0.1841020633013108,6.087926020876953,0.0,0.0,0.0,0.4419984026219015,0.0,0.0,0.0,4.790900644810297,27.424707766962403,51.194748271983165,1.8678299802201384,35.80810790893947,31.121582693068135,0.0,0.0,21.855799737576035,0.0,0.0,0.0,27.31036256872195
WI01287,45.773042676133144,0.0,0.0,12.690787893185156,321.86783830204206,0.0,0.0,46.859577917642284,154.89269319589164,0.0,0.0,38.84080064452087,38.25341396925131,0.0,0.0,20.266131212300476,15.154655389389996,0.0,0.0,4.884550904455354,45.07556595534704,5.920834486902981,0.1865306232273434,6.912783002906446,0.0,0.0,0.0,0.4701183016239081,23.05719494155352,0.0,0.0,5.1134974954304715,242.2992860465188,51.85998127414671,1.900804746133744,41.915160121017095,53.67203682792743,0.0,0.0,23.75246386499916,0.0,0.0,0.0,31.47608854017204
WI01211,48.58499952709528,0.0,0.0,12.65855523360058,389.19793082749493,0.0,0.0,41.230294007526666,216.68614208625726,0.0,0.0,37.099489631930766,40.78394397827515,0.0,0.0,20.011416580214874,16.043302557906824,0.0,0.0,4.805813231011255,48.94573426738922,5.895054926305421,0.1809028241382628,6.5872662900383485,0.0,0.0,0.0,0.460419647323587,24.48239228651054,0.0,0.0,5.034486254169873,310.57793232363923,51.55973480263738,1.824722358072183,41.08551105420894,57.374767358830965,0.0,0.0,23.271252967738825,0.0,0.0,0.0,36.8325710625704
WI01137,0.0,0.0,0.0,12.290754281354028,0.0,0.0,0.0,37.78107511837568,0.0,0.0,0.0,36.72610166895918,0.0,0.0,0.0,19.605730313518134,0.0,0.0,0.0,5.213002501657657,0.0,0.0,0.0,6.174516747590949,0.0,0.0,0.0,0.4471762096782651,0.0,0.0,0.0,4.858404965954361,0.0,0.0,0.0,38.579051913119045,0.0,0.0,0.0,23.03438025819936,0.0,0.0,0.0,37.16991261597227
WI01064,0.0,0.0,0.0,12.062290911800222,0.0,0.0,0.0,36.150740171415265,0.0,0.0,0.0,35.925843083211085,0.0,0.0,0.0,19.35423992271999,0.0,0.0,0.0,5.116751576995231,0.0,0.0,0.0,5.89020287036597,0.0,0.0,0.0,0.4486319347570681,0.0,0.0,0.0,4.775343706936032,0.0,0.0,0.0,37.47607123885932,0.0,0.0,0.0,22.796823091954863,0.0,0.0,0.0,38.03939782159084
WI00991,0.0,0.0,0.0,11.787278313516534,0.0,0.0,0.0,36.78074461111787,0.0,0.0,0.0,35.95433897547717,0.0,0.0,0.0,19.224222002290823,0.0,0.0,0.0,5.087198763785415,0.0,0.0,0.0,5.7392630210141595,0.0,0.0,0.0,0.434127583353836,0.0,0.0,0.0,4.739654124162238,0.0,0.0,0.0,36.38407786593373,0.0,0.0,0.0,22.834665345322982,0.0,0.0,0.0,36.49619897004989
WI00926,0.0,0.0,0.0,10.804438151906671,0.0,0.0,0.0,34.01213815558709,0.0,0.0,0.0,32.42534205646835,0.0,0.0,0.0,17.959472391820498,0.0,0.0,0.0,4.686905843448724,0.0,0.0,0.0,4.992240541089167,0.0,0.0,0.0,0.40781247108792384,0.0,0.0,0.0,4.401259158805506,0.0,0.0,0.0,32.509192296415165,0.0,0.0,0.0,21.11563849497405,0.0,0.0,0.0,32.843364776445405
WI00862,0.0,0.0,0.0,10.462824739825496,0.0,0.0,0.0,32.33979077766898,0.0,0.0,0.0,30.47109374513269,0.0,0.0,0.0,17.340731375445504,0.0,0.0,0.0,4.5808332169540265,0.0,0.0,0.0,4.762870425929454,0.0,0.0,0.0,0.3912827639530832,0.0,0.0,0.0,4.261715649255521,0.0,0.0,0.0,30.924747839394794,0.0,0.0,0.0,20.22460236351532,0.0,0.0,0.0,30.41437535899127
WI00802,0.0,0.0,0.0,10.248974768803196,0.0,0.0,0.0,31.482298445895864,0.0,0.0,0.0,29.58317567726015,0.0,0.0,0.0,17.073534527182552,0.0,0.0,0.0,4.512017329125804,0.0,0.0,0.0,4.544670677605458,0.0,0.0,0.0,0.3881314561499133,0.0,0.0,0.0,4.161338713437876,0.0,0.0,0.0,31.816371089283088,0.0,0.0,0.0,20.045999404111782,0.0,0.0,0.0,29.02316689287724
WI00750,0.0,0.0,0.0,10.614710292798716,0.0,0.0,0.0,33.32321064901731,0.0,0.0,0.0,32.02504159050422,0.0,0.0,0.0,17.76817175306718,0.0,0.0,0.0,4.715799970279397,0.0,0.0,0.0,4.875097873587106,0.0,0.0,0.0,0.4025597779133545,0.0,0.0,0.0,4.312033480983486,0.0,0.0,0.0,35.976979469688345,0.0,0.0,0.0,21.26138142740502,0.0,0.0,0.0,31.168665402353067
